intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1650700,0.4818858560794045,0.8471644855016679,0.4818858560794045,0.6875372657486166,70.20439813412492,5.0,4186.849158881247,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02014,5e6b8f90686d0551049c22361a1de0cd,0.8471644855016679,1650700,0,846900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727165.fastq,,91d6d196,3425500,5,protein,100,34255,True,0.9205111493729079,0.9673720788283724,0.9439416141006401,0.9673720788283724,False
1479900,0.432024521967596,0.15337924594373759,0.0767187271931105,0.0252656584372028,16.204718417047186,3.0,182.74276389371568,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K12132,d8a8adeb772ecf49409662e13af4b789,0.8637212559822575,262800,1,584100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727165.fastq,,91d6d196,3425500,5,protein,100,34255,True,0.9006206424784874,0.9711240766422847,0.9358723595603861,0.9711240766422847,False
1519900,0.443701649394249,0.06847457627118644,0.03538169610275872,0.007221471716001327,10.042904290429043,3.0,44.88729716022759,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02004,5fb1f7596c0118aabb244a220b3a82fa,0.8587005649717514,121200,2,462900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727165.fastq,,91d6d196,3425500,5,protein,100,34255,True,0.9054373924055248,0.969992440636724,0.9377149165211244,0.969992440636724,False
1403300,0.4096628229455554,0.04201525590551181,0.019938695081010073,0.0024360304687727117,6.011713030746706,2.0,20.02253146263996,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K20276,1b86018ba987bbdaeb63bae2f7853d83,0.8632504921259843,68300,3,394600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727165.fastq,,91d6d196,3425500,5,protein,100,34255,True,0.8910981209952361,0.971018192987034,0.931058156991135,0.971018192987034,False
1421000,0.41482995183184934,0.030490418171799424,0.014538023646183038,0.002059294144449606,6.969879518072289,3.0,23.964605267101188,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03406,95fe9eb788ba7b09adf12cc028557118,0.8700177554643972,49800,4,344800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727165.fastq,,91d6d196,3425500,5,protein,100,34255,True,0.8933347714336852,0.9725358583865416,0.9329353149101134,0.9725358583865416,False
1125400,0.32853598014888336,0.028129613800606107,0.010567800321121004,0.21865479620937997,1018.0911602209944,3.0,19113.30041550799,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01897,8107c30a826017ac989cb7b0310ba13b,0.8745046235138706,36200,5,308600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727165.fastq,,91d6d196,3425500,5,protein,100,34255,True,0.8526225311893958,0.9735369106307677,0.9130797209100818,0.9735369106307677,False
1213400,0.3542256604875201,0.021003247924936845,0.008495110202890089,0.0027433523837323477,15.890034364261169,3.0,128.0665967364448,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01992,7706641a8bf77c209648b05570650690,0.8757849151930711,29100,6,279500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727165.fastq,,91d6d196,3425500,5,protein,100,34255,True,0.8655580921589529,0.9738217992191277,0.9196899456890403,0.9738217992191277,False
916600,0.2675813749817545,0.02416482141137961,0.007327397460224785,0.0012346272297895794,8.290836653386455,2.0,50.50824432425202,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07497,41f716ce938b3e704de0fe4ddcaa08e7,0.8824492153653606,25100,7,254400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727165.fastq,,91d6d196,3425500,5,protein,100,34255,True,0.818335503461609,0.9752993712949232,0.896817437378266,0.9752993712949232,False
1343800,0.392293095898409,0.013469724887222822,0.006188877536126113,0.0005909124079146665,4.69811320754717,2.0,10.004875991726513,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02035,0fd5fbbad3e758d91630d79013071a7d,0.8538026558231145,21200,8,233200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727165.fastq,,91d6d196,3425500,5,protein,100,34255,True,0.8834100796203087,0.9688833668202897,0.9261467232202992,0.9688833668202897,False
1188200,0.34686907020872865,0.011502464813888691,0.00470004378922785,0.00047581501119233193,4.9813664596273295,2.0,10.033157482291658,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K21572,d6ec43b12728168f0122791433548ed7,0.8488961920411516,16100,9,217100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727165.fastq,,91d6d196,3425500,5,protein,100,34255,True,0.8619326507357474,0.9677672409327844,0.9148499458342659,0.9677672409327844,False
