intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1893500,0.44436882495130364,0.9717731588401335,0.44436882495130364,0.7399070537597124,744.6926326907843,17.0,43423.82041457013,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02014,5e6b8f90686d0551049c22361a1de0cd,0.9717731588401335,1893500,0,1176800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.9078558561947326,0.9942897900915468,0.9510728231431398,0.9942897900915468,False
1674700,0.39302058153997793,0.193591689039337,0.0778437492666213,0.018373164787683232,105.56104914078988,12.0,1287.6487878807736,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K12132,d8a8adeb772ecf49409662e13af4b789,0.9774133302206139,331700,1,845100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.885831748620459,0.9954412914417495,0.9406365200311042,0.9954412914417495,False
1725000,0.4048250451761282,0.09276836158192091,0.03853465067705522,0.004709597308519684,54.660779537149814,8.0,330.470424722765,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02004,5fb1f7596c0118aabb244a220b3a82fa,0.9745762711864406,164200,2,680900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.8910901793490354,0.9948627418581517,0.9429764606035935,0.9948627418581517,False
1590700,0.37330736194879255,0.05585629921259842,0.021309051653328952,0.0015548760202562062,32.63436123348018,8.0,156.90202408802116,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K20276,1b86018ba987bbdaeb63bae2f7853d83,0.9785310039370079,90800,3,590100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.8767615458278906,0.9956688451261518,0.9362151954770213,0.9956688451261518,False
1599900,0.3754664288563986,0.04151105124594379,0.01591138438431391,0.001182108767019837,33.227138643067846,7.5,165.02044666666708,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03406,95fe9eb788ba7b09adf12cc028557118,0.9795506030735321,67800,4,522300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.8777733783515196,0.9958762499481164,0.936824814149818,0.9958762499481164,False
1360000,0.3191664124287156,0.03757948131742516,0.012344230363051795,0.0009479223577864593,34.344106463878326,5.0,198.11194706005955,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K21572,d6ec43b12728168f0122791433548ed7,0.9716367793098521,52600,5,469700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.8497117408816673,0.9942618806178022,0.9219868107497348,0.9942618806178022,False
1262100,0.29619112435756023,0.034035278576423966,0.010279035929689517,0.18310066164088534,7966.746575342466,8.0,164637.9048906919,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01897,8107c30a826017ac989cb7b0310ba13b,0.9807288833631207,43800,6,425900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.8371101172799561,0.9961157183668684,0.9166129178234123,0.9961157183668684,False
1358400,0.31879092253174063,0.02511728617827499,0.00816690525920537,0.0015849429735366734,86.79597701149426,6.0,725.4873322768362,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01992,7706641a8bf77c209648b05570650690,0.9804402742692169,34800,7,391100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.849511714555145,0.9960570840375299,0.9227843992963374,0.9960570840375299,False
1527400,0.3584520428997207,0.019378613634919627,0.007157776161085165,0.0003441695402558199,21.504918032786886,6.0,70.65079774294549,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02035,0fd5fbbad3e758d91630d79013071a7d,0.970455556261516,30500,8,360600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.8696698112731273,0.9940200172790317,0.9318449142760794,0.9940200172790317,False
1020300,0.2394452136772195,0.024357369789159526,0.005937433995916548,0.0004009451832740845,30.201581027667984,7.0,168.07320914965592,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07497,41f716ce938b3e704de0fe4ddcaa08e7,0.9822855492442476,25300,9,335300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.8022494255836603,0.9964317355301301,0.8993405805568953,0.9964317355301301,False
1278500,0.3000398958015536,0.014445981250960504,0.004412006289455774,0.0004300151520653216,43.590425531914896,7.0,202.40839092498166,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03657,95be6c33f8b67202bed209eab2cffe00,0.9824035653911173,18800,10,316500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.8392744149205662,0.9964556775260575,0.9178650462233118,0.9964556775260575,False
1032600,0.2423317922602145,0.01581856298837431,0.003895707681115205,0.0005262503917099585,60.41566265060241,7.5,228.91059862819796,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02238,6b2cbcb39051894b2b70ad54f282ce16,0.9839908519153803,16600,11,299900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727173.fastq,,3473db32,4261100,5,protein,100,42611,True,0.8041744331776701,0.996777467777605,0.9004759504776376,0.996777467777605,False
