intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1642800,0.47844827586206895,0.8431100846805235,0.47844827586206895,0.6917706108957381,82.70398100803506,5.0,4323.575352731097,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02014,5e6b8f90686d0551049c22361a1de0cd,0.8431100846805235,1642800,0,864000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727206.fastq,,9c0e6339,3433600,5,protein,100,34336,True,0.9189523688880135,0.9664443619308716,0.9426983654094425,0.9664443619308716,False
1479200,0.4308014911463187,0.15635578382164117,0.07802306616961789,0.0368252280764997,26.99738708473311,4.0,343.4712133846597,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K12132,d8a8adeb772ecf49409662e13af4b789,0.8633127115676433,267900,1,596100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727206.fastq,,9c0e6339,3433600,5,protein,100,34336,True,0.8998734580989379,0.9710321899597821,0.93545282402936,0.9710321899597821,False
1510000,0.43977166821994407,0.06887005649717515,0.035502096924510715,0.006932670208356881,11.169811320754716,3.0,53.73147351552718,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02004,5fb1f7596c0118aabb244a220b3a82fa,0.8531073446327684,121900,2,474200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727206.fastq,,9c0e6339,3433600,5,protein,100,34336,True,0.9035900755265308,0.9687255094985333,0.9361577925125321,0.9687255094985333,False
1396400,0.4066868592730662,0.04127706692913386,0.019542171481826656,0.00268019800064561,7.845007451564829,3.0,30.2108803047071,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K20276,1b86018ba987bbdaeb63bae2f7853d83,0.859005905511811,67100,3,407100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727206.fastq,,9c0e6339,3433600,5,protein,100,34336,True,0.889565703789456,0.9700614136664921,0.9298135587279741,0.9700614136664921,False
1401700,0.40823042870456666,0.0298169350394906,0.01418336439888164,0.0016048602009944837,6.4722792607802875,3.0,14.218403189557625,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03406,95fe9eb788ba7b09adf12cc028557118,0.8582011877793424,48700,4,358400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727206.fastq,,9c0e6339,3433600,5,protein,100,34336,True,0.8902399456515725,0.9698795945900288,0.9300597701208007,0.9698795945900288,False
1122100,0.3267998602050326,0.02991685445644572,0.011212721342031686,0.1888918419945887,963.6103896103896,2.0,18613.146690957787,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01897,8107c30a826017ac989cb7b0310ba13b,0.871940321703318,38500,5,319900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727206.fastq,,9c0e6339,3433600,5,protein,100,34336,True,0.8514955355490549,0.9729653011330778,0.9122304183410663,0.9729653011330778,False
1332800,0.38816402609506057,0.019378613634919627,0.008882805219012116,0.000903243019214535,5.81639344262295,2.0,12.930294588302498,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02035,0fd5fbbad3e758d91630d79013071a7d,0.846813647626914,30500,6,289400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727206.fastq,,9c0e6339,3433600,5,protein,100,34336,True,0.8813107338489636,0.9672919416165232,0.9243013377327434,0.9672919416165232,False
1208900,0.35207945013979497,0.01826055575604475,0.007368359739049394,0.002402707896095485,18.652173913043477,3.0,143.29205907822958,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01992,7706641a8bf77c209648b05570650690,0.8725369902562252,25300,7,264100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727206.fastq,,9c0e6339,3433600,5,protein,100,34336,True,0.8642793533253353,0.9730984246839153,0.9186888890046253,0.9730984246839153,False
918500,0.2675034948741845,0.02060267642245114,0.006232525629077354,0.0011435647244395972,10.495327102803738,3.0,66.0698969771805,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07497,41f716ce938b3e704de0fe4ddcaa08e7,0.8842784249542698,21400,8,242700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727206.fastq,,9c0e6339,3433600,5,protein,100,34336,True,0.8180726904153577,0.9757033717835555,0.8968880310994566,0.9757033717835555,False
1179100,0.3434005125815471,0.011645352575551904,0.004747204100652377,0.0005661816445132824,6.822085889570552,2.0,25.157642911768555,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K21572,d6ec43b12728168f0122791433548ed7,0.8423947988854754,16300,9,226400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727206.fastq,,9c0e6339,3433600,5,protein,100,34336,True,0.859975721666367,0.9662803219918245,0.9131280218290958,0.9662803219918245,False
