intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1627600,0.4768964809985643,0.835309212214524,0.4768964809985643,0.7017604071499792,88.81856721553207,5.0,4823.085841844386,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02014,5e6b8f90686d0551049c22361a1de0cd,0.835309212214524,1627600,0,858700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.9187531270313407,0.9646493015964593,0.9417012143139001,0.9646493015964593,False
1467400,0.42995692812564096,0.15571378545581885,0.07817398693193472,0.05124909100970981,39.569715142428784,3.0,951.317644182164,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K12132,d8a8adeb772ecf49409662e13af4b789,0.8564258200070036,266800,1,591900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.899909832436122,0.9694779825651261,0.934693907500624,0.9694779825651261,False
1492700,0.4373699786105658,0.06774011299435029,0.0351314131676873,0.005827246698751152,10.011676396997498,3.0,52.87499094718684,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02004,5fb1f7596c0118aabb244a220b3a82fa,0.8433333333333334,119900,2,472000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.902991787593794,0.9664955378228574,0.9347436627083257,0.9664955378228574,False
1385600,0.405989041577544,0.042445866141732284,0.02021741041343139,0.0023621611492938275,7.052173913043478,3.0,28.55262422872136,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K20276,1b86018ba987bbdaeb63bae2f7853d83,0.8523622047244095,69000,3,403000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.8896452594913098,0.9685562252069448,0.9291007423491273,0.9685562252069448,False
1394200,0.40850889273052243,0.030367966693197822,0.014533095021828943,0.0015233172393103228,6.326612903225806,2.5,15.404432797668925,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03406,95fe9eb788ba7b09adf12cc028557118,0.8536092573317823,49600,4,353400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.8907468797009012,0.9688394696596987,0.9297931746802999,0.9688394696596987,False
1114100,0.3264379266899118,0.028207319916077396,0.010636115913153037,0.18468449663054654,1048.060606060606,3.0,19678.77584315224,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01897,8107c30a826017ac989cb7b0310ba13b,0.865723832465615,36300,5,317100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.8516754503851851,0.9715739785368006,0.9116247144609928,0.9715739785368006,False
1197600,0.350903923349644,0.021652832912306026,0.008790178440622345,0.0024786672479026476,17.02,2.0,157.69396395127706,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01992,7706641a8bf77c209648b05570650690,0.8643810898592565,30000,6,287100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.8640754207148771,0.9712724080262477,0.9176739143705623,0.9712724080262477,False
1324000,0.38793987517946615,0.01575703666052481,0.007266547510914471,0.0006524341522093926,5.419354838709677,2.0,12.031609426432462,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02035,0fd5fbbad3e758d91630d79013071a7d,0.8412224410699536,24800,7,262300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.8815904785668992,0.966011218375284,0.9238008484710916,0.966011218375284,False
907500,0.2659028978288259,0.020410128044671225,0.006211726098039791,0.0011267110619627976,10.94811320754717,2.5,68.6308978372675,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07497,41f716ce938b3e704de0fe4ddcaa08e7,0.8736882641763744,21200,8,241100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.8174451486723443,0.9733550813167577,0.895400114994551,0.9733550813167577,False
1170900,0.3430806645374901,0.012502679145531185,0.005127604090363035,0.0004587427632722291,5.4,2.0,13.83659743475355,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K21572,d6ec43b12728168f0122791433548ed7,0.8365364006572837,17500,9,223600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.8601877534959681,0.9649325766752608,0.9125601650856144,0.9649325766752608,False
1127700,0.3304228075829939,0.010527124635008453,0.004014181487884204,0.00045340290041932487,6.817518248175182,3.0,11.881543669586655,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03657,95be6c33f8b67202bed209eab2cffe00,0.8665283540802213,13700,10,209900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.8537446793013767,0.9717544891895364,0.9127495842454565,0.9717544891895364,False
563100,0.1649916493304814,0.01952690903317987,0.0036039731606551614,0.00035146006413660727,5.8861788617886175,2.0,11.810291262616932,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07496,d40e5d79876e75fa8ca5c090c36b9aab,0.8939514208604541,12300,11,197600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727204.fastq,,968fa324,3412900,5,protein,100,34129,True,0.7430300866121495,0.9778287085943657,0.8604293976032575,0.9778287085943657,False
