intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1927100,0.4547943265758856,0.9890171927123428,0.4547943265758856,0.6610177087518486,43.626174043900164,21.0,171.80215884532504,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02014,5e6b8f90686d0551049c22361a1de0cd,0.9890171927123428,1927100,0,1213100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727137.fastq,,84c24e74,4237300,5,protein,100,42373,True,0.9069626204699673,0.9977937246961069,0.9523781725830371,0.9977937246961069,False
1702700,0.4018360748589904,0.20012839967316448,0.08092417341231445,0.0789727146998444,29.291921843102944,14.0,217.0052894532655,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K12132,d8a8adeb772ecf49409662e13af4b789,0.9937551068051826,342900,1,870200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727137.fastq,,84c24e74,4237300,5,protein,100,42373,True,0.8847817689467365,0.9987478897243618,0.9417648293355492,0.9987478897243618,False
1751000,0.4132348429424398,0.09536723163841808,0.03983668845727232,0.020171292841883955,15.19845971563981,8.5,37.57261938546931,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02004,5fb1f7596c0118aabb244a220b3a82fa,0.9892655367231639,168800,2,701400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727137.fastq,,84c24e74,4237300,5,protein,100,42373,True,0.8897454327654588,0.9978438292266082,0.9437946309960334,0.9978438292266082,False
1613600,0.3808085337361055,0.05874753937007874,0.022537936893776696,0.013378076308893217,17.81675392670157,9.0,66.82834878239424,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K20276,1b86018ba987bbdaeb63bae2f7853d83,0.9926181102362205,95500,3,605900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727137.fastq,,84c24e74,4237300,5,protein,100,42373,True,0.8753217403967171,0.998519243254896,0.9369204918258065,0.998519243254896,False
1556300,0.3672857715998395,0.043713069445326894,0.016236754537087297,0.00789475546386111,14.594476744186046,6.0,32.751838644722284,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02035,0fd5fbbad3e758d91630d79013071a7d,0.9888175868860791,68800,4,537100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727137.fastq,,84c24e74,4237300,5,protein,100,42373,True,0.8690148575335482,0.9977534460189126,0.9333841517762305,0.9977534460189126,False
1379500,0.32556108842895237,0.03815103236407802,0.012602364713378802,0.004449399578726225,10.597378277153558,6.0,16.982169340916755,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K21572,d6ec43b12728168f0122791433548ed7,0.9855683360720154,53400,5,483700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727137.fastq,,84c24e74,4237300,5,protein,100,42373,True,0.848306664840727,0.997096859632052,0.9227017622363896,0.997096859632052,False
1278400,0.30170155523564535,0.03535628253943585,0.010737969933684186,0.010126138394489318,28.305494505494504,9.0,299.51257302220523,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01897,8107c30a826017ac989cb7b0310ba13b,0.9933949801849405,45500,6,438200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727137.fastq,,84c24e74,4237300,5,protein,100,42373,True,0.8354912203788633,0.9986754920384561,0.9170833562086597,0.9986754920384561,False
1372900,0.32400349279022017,0.02619992782389029,0.008566776013027164,0.0028871170265210634,10.115702479338843,6.0,11.877373968403566,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01992,7706641a8bf77c209648b05570650690,0.9909058101768314,36300,7,401900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727137.fastq,,84c24e74,4237300,5,protein,100,42373,True,0.8474933890850498,0.9981745093586911,0.9228339492218705,0.9981745093586911,False
1619000,0.38208293016779554,0.01934733361905345,0.007457579118778468,0.0033793107243974756,13.60126582278481,8.0,31.259720487873388,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03406,95fe9eb788ba7b09adf12cc028557118,0.9912447192799853,31600,8,370300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727137.fastq,,84c24e74,4237300,5,protein,100,42373,True,0.8759068200645344,0.9982427790474971,0.9370747995560158,0.9982427790474971,False
1030900,0.2432917187831874,0.02541638586694907,0.006230382554928846,0.00614848996388745,29.62121212121212,8.0,208.60772343640267,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07497,41f716ce938b3e704de0fe4ddcaa08e7,0.9924906132665833,26400,9,343900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727137.fastq,,84c24e74,4237300,5,protein,100,42373,True,0.800298211012436,0.9984935909486008,0.8993959009805184,0.9984935909486008,False
