intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
1824000,0.4795961295750947,0.9361046959199384,0.4795961295750947,0.628628077394012,27.724945175438595,10.0,250.05855860778166,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02014,5e6b8f90686d0551049c22361a1de0cd,0.9361046959199384,1824000,0,1026800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.9145587659685637,0.9868812204341809,0.9507199932013723,0.9868812204341809,False
1631000,0.42884938998737904,0.18133535660091046,0.0816943626419857,0.09172296772348981,23.748632121017057,6.0,340.14230474022173,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K12132,d8a8adeb772ecf49409662e13af4b789,0.9519084860511264,310700,1,716100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8943292646833436,0.9901911483179968,0.9422602065006702,0.9901911483179968,False
1670700,0.4392879680269247,0.08288135593220339,0.03857278081615482,0.019996146459404195,10.96523517382413,4.0,48.840134209554236,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02004,5fb1f7596c0118aabb244a220b3a82fa,0.9438983050847458,146700,2,569400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8986412386646863,0.9885190457223422,0.9435801421935142,0.9885190457223422,False
1540100,0.40494846445098864,0.050258366141732284,0.021481909970551116,0.016223405908347886,15.974296205630354,4.0,109.05147101035837,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K20276,1b86018ba987bbdaeb63bae2f7853d83,0.9474040354330708,81700,3,487700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8841306249743834,0.989252248481399,0.9366914367278912,0.989252248481399,False
1547000,0.4067627261253681,0.0356333802730668,0.015302902818679007,0.0065012959084100415,8.986254295532646,4.0,17.18625929776781,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03406,95fe9eb788ba7b09adf12cc028557118,0.9471621869834078,58200,4,429500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8849214305003718,0.9892017370739887,0.9370615837871803,0.9892017370739887,False
1306400,0.34350021034917966,0.031292419804243764,0.011516617585191418,0.004143177679298407,7.609589041095891,3.0,23.749849301421794,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K21572,d6ec43b12728168f0122791433548ed7,0.9333428591841109,43800,5,385700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8555036845228974,0.9862982029315942,0.9209009437272457,0.9862982029315942,False
1227000,0.32262305427008836,0.028828968839847695,0.009754943205721497,0.017234028006538588,37.36927223719677,4.0,507.6275732521683,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01897,8107c30a826017ac989cb7b0310ba13b,0.9534540368326987,37100,6,348600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8448421294074018,0.9905124812560121,0.9176773053317069,0.9905124812560121,False
993000,0.261095919225915,0.028015788966977952,0.007651451409339503,0.010768781348863516,29.769759450171822,5.0,296.65662503112287,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07497,41f716ce938b3e704de0fe4ddcaa08e7,0.9560026956772889,29100,7,319500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.809834920193409,0.9910414597629377,0.9004381899781733,0.9910414597629377,False
1321000,0.34733908287757675,0.018837964633706242,0.006862641985696256,0.0024886413783244557,7.670498084291188,3.0,13.730808666952717,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01992,7706641a8bf77c209648b05570650690,0.9534464092385421,26100,8,293400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8574073724689205,0.9905108964388948,0.9239591344539076,0.9905108964388948,False
1475100,0.38785759360538496,0.013723870639811932,0.005679427850231384,0.0036447035570665856,13.574074074074074,3.0,52.847737907316706,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02035,0fd5fbbad3e758d91630d79013071a7d,0.9372259991104899,21600,9,271800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.876538391639384,0.9871175322993764,0.9318279619693801,0.9871175322993764,False
1243900,0.3270666806899453,0.01260181343168895,0.0043121581825830875,0.0021343642590325126,10.46951219512195,4.0,20.220257827023737,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03657,95be6c33f8b67202bed209eab2cffe00,0.9558168126632857,16400,10,255400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8471566875095363,0.9910029175907025,0.9190798025501195,0.9910029175907025,False
1011700,0.26601283129995795,0.014198589670287783,0.003917753470761464,0.002218893536617959,11.979865771812081,4.0,32.93444165249881,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02238,6b2cbcb39051894b2b70ad54f282ce16,0.9640747093577282,14900,11,240500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8128623341321324,0.9927094086351123,0.9027858713836223,0.9927094086351123,False
608800,0.16007572570466974,0.02095570725511986,0.0034707614640302905,0.002241268933625871,13.659090909090908,4.0,41.72507957859662,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07496,d40e5d79876e75fa8ca5c090c36b9aab,0.9665026194634069,13200,12,227300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.7343474290203426,0.993208910366955,0.8637781696936488,0.993208910366955,False
1052700,0.27679322675641566,0.01099605974525795,0.003155237694572991,0.0016421055248584445,11.008333333333333,4.0,27.669325926415745,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02529,911bf727ac373cb67911ac6ea3623865,0.9646293411527536,12000,13,215300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8193464465816498,0.9928236034248635,0.9060850250032566,0.9928236034248635,False
1023800,0.2691943626419857,0.009500745156482861,0.0026819520403870427,0.0007147696266416394,5.637254901960785,3.0,9.100516270300568,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01190,041027d2ba30cfb97b6fd99630bc6603,0.9536140089418778,10200,14,205100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.814797476004989,0.9905457169929116,0.9026715964989502,0.9905457169929116,False
730500,0.19207509465713082,0.011794328120858733,0.0023401346234749685,0.00078935428333468,7.134831460674158,2.0,12.405318731768363,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K04066,db2104c92bce85d091b4fb9da7ef4812,0.9680625496952028,8900,15,196200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.7616065913852789,0.9935293103935303,0.8775679508894045,0.9935293103935303,False
945800,0.24868531762726126,0.007881176113973931,0.0020509045014724444,0.0006202957281637879,6.397435897435898,4.0,7.524898403930821,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01953,77afce1d038e58c1744a1cdf3ffd4626,0.9556431241790442,7800,16,188400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8019854919769169,0.9909668984905956,0.8964761952337563,0.9909668984905956,False
1205700,0.31702250736222126,0.005802861685214627,0.0019194362641985695,0.0005606280028093554,6.178082191780822,3.0,7.483941650185515,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01990,731617d1d327d0bfb2eab36fcf55ae4c,0.9584260731319555,7300,17,181100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8418883545304725,0.9915433905707193,0.916715872550596,0.9915433905707193,False
836100,0.21984118636937316,0.007755527260099549,0.00176167437946992,0.00045496640582754784,5.462686567164179,3.0,6.10438638037144,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02031,837792c29ba1bb3836c09f1ac0b19e0b,0.9678203495774974,6700,18,174400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.7824530624203156,0.9934795910853623,0.887966326752839,0.9934795910853623,False
1153100,0.3031920488010097,0.005177453027139875,0.0016302061421960454,0.0006389418923370481,8.290322580645162,3.0,13.017837758089543,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03466,654d996cdbf4248ad43976fc66a169f9,0.9629227557411274,6200,19,168200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8344110454643388,0.9924720614380359,0.9134415534511873,0.9924720614380359,False
1271800,0.3344026083298275,0.004345220257716512,0.0015250315523769457,0.0004363202416542877,6.051724137931035,3.0,6.991182658061716,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K21449,a80968007d7597801be00da03b6ade53,0.9528019178903206,5800,20,162400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.8509232969123921,0.9903769511277742,0.9206501240200832,0.9903769511277742,False
803300,0.211216870004207,0.006356440393379707,0.001393563315103071,0.0006613172893449602,10.037735849056604,3.0,19.57661510641112,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00666,a05b18231238bafa9921b047a4532bd8,0.9634204845286639,5300,21,157100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727149.fastq,,69d372ee,3803200,5,protein,100,38032,True,0.7762153080240674,0.9925746407591809,0.8843949743916242,0.9925746407591809,False
